,Emotions,Path
4621,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWW_FEA_XX.wav
4622,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TAI_ANG_XX.wav
4623,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWW_SAD_XX.wav
4624,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWL_FEA_XX.wav
4625,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWW_ANG_XX.wav
4626,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TIE_ANG_XX.wav
4627,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWW_DIS_XX.wav
4628,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWL_SAD_XX.wav
4630,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_MTI_FEA_XX.wav
4632,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_IWL_HAP_XX.wav
4633,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_MTI_DIS_XX.wav
4634,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TAI_HAP_XX.wav
4635,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TAI_SAD_XX.wav
4636,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TAI_FEA_XX.wav
4637,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_MTI_SAD_XX.wav
4638,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_MTI_HAP_XX.wav
4640,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_MTI_ANG_XX.wav
4641,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TIE_DIS_XX.wav
4642,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TAI_DIS_XX.wav
4643,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TIE_FEA_XX.wav
4644,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_WSI_HAP_XX.wav
4645,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_WSI_SAD_XX.wav
4646,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TIE_HAP_XX.wav
4647,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TSI_FEA_XX.wav
4648,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TSI_HAP_XX.wav
4649,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TSI_ANG_XX.wav
4650,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_WSI_FEA_XX.wav
4651,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TSI_SAD_XX.wav
4653,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TSI_DIS_XX.wav
4654,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_WSI_ANG_XX.wav
4656,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_TIE_SAD_XX.wav
4657,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1038_WSI_DIS_XX.wav
4659,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_ANG_MD.wav
4660,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_HAP_HI.wav
4661,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_FEA_MD.wav
4662,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_DFA_DIS_XX.wav
4663,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_DFA_HAP_XX.wav
4664,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_DFA_ANG_XX.wav
4665,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_FEA_HI.wav
4666,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_DFA_FEA_XX.wav
4667,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_DIS_HI.wav
4668,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_DIS_MD.wav
4669,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_HAP_LO.wav
4670,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_ANG_LO.wav
4671,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_DFA_SAD_XX.wav
4672,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_DIS_LO.wav
4673,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_HAP_MD.wav
4675,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_ANG_HI.wav
4676,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_FEA_LO.wav
4677,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IOM_FEA_XX.wav
4678,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_SAD_MD.wav
4679,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_SAD_HI.wav
4680,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IOM_DIS_XX.wav
4682,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IOM_ANG_XX.wav
4683,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IEO_SAD_LO.wav
4684,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWL_DIS_XX.wav
4688,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITH_ANG_XX.wav
4689,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_MTI_DIS_XX.wav
4690,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWW_ANG_XX.wav
4691,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWW_HAP_XX.wav
4692,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IOM_SAD_XX.wav
4693,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITS_DIS_XX.wav
4695,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_MTI_ANG_XX.wav
4696,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITH_SAD_XX.wav
4697,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITH_DIS_XX.wav
4698,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWW_DIS_XX.wav
4699,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWW_SAD_XX.wav
4700,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITS_ANG_XX.wav
4701,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWL_ANG_XX.wav
4702,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWL_FEA_XX.wav
4703,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITH_HAP_XX.wav
4704,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWW_FEA_XX.wav
4706,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWL_SAD_XX.wav
4707,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITS_HAP_XX.wav
4708,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITS_SAD_XX.wav
4709,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITH_FEA_XX.wav
4710,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_ITS_FEA_XX.wav
4711,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IWL_HAP_XX.wav
4712,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_IOM_HAP_XX.wav
4713,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_WSI_FEA_XX.wav
4714,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_MTI_FEA_XX.wav
4715,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TAI_ANG_XX.wav
4717,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_WSI_ANG_XX.wav
4718,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_DFA_FEA_XX.wav
4719,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_DFA_HAP_XX.wav
4721,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TAI_FEA_XX.wav
4722,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TAI_DIS_XX.wav
4723,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TSI_HAP_XX.wav
4724,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TAI_HAP_XX.wav
4725,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_WSI_HAP_XX.wav
4727,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_MTI_HAP_XX.wav
4729,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TIE_DIS_XX.wav
4730,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TSI_SAD_XX.wav
4731,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TSI_DIS_XX.wav
4732,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TIE_FEA_XX.wav
4733,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_MTI_SAD_XX.wav
4734,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TIE_SAD_XX.wav
4735,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_DFA_ANG_XX.wav
4736,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_DFA_SAD_XX.wav
4737,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TAI_SAD_XX.wav
4738,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_DFA_DIS_XX.wav
4739,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TSI_ANG_XX.wav
4741,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TIE_ANG_XX.wav
4742,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_WSI_DIS_XX.wav
4744,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TIE_HAP_XX.wav
4745,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_WSI_SAD_XX.wav
4746,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1039_TSI_FEA_XX.wav
4747,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_ANG_LO.wav
4748,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_HAP_LO.wav
4749,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_SAD_HI.wav
4750,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITH_SAD_X.wav
4751,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IOM_HAP_XX.wav
4752,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_SAD_LO.wav
4753,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IOM_SAD_XX.wav
4754,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITH_FEA_XX.wav
4755,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_FEA_MD.wav
4756,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_ANG_MD.wav
4758,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_HAP_MD.wav
4759,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITH_DIS_XX.wav
4760,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITH_HAP_XX.wav
4761,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_DIS_MD.wav
4762,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_SAD_MD.wav
4763,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IOM_DIS_XX.wav
4764,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_HAP_HI.wav
4765,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IOM_ANG_XX.wav
4766,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IOM_FEA_XX.wav
4768,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_ANG_HI.wav
4769,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_DIS_HI.wav
4770,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_DIS_LO.wav
4771,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITH_ANG_XX.wav
4772,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_FEA_HI.wav
4773,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IEO_FEA_LO.wav
4776,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITS_SAD_XX.wav
4777,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWL_ANG_XX.wav
4778,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWL_HAP_XX.wav
4779,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_MTI_DIS_XX.wav
4780,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWL_FEA_XX.wav
4781,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWW_HAP_XX.wav
4782,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWW_ANG_XX.wav
4783,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_MTI_FEA_XX.wav
4784,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWW_FEA_XX.wav
4785,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITS_FEA_XX.wav
4786,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITS_DIS_XX.wav
4787,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWL_DIS_XX.wav
4788,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TAI_HAP_XX.wav
4789,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TAI_ANG_XX.wav
4790,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITS_HAP_XX.wav
4791,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TAI_FEA_XX.wav
4792,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWW_DIS_XX.wav
4793,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWW_SAD_XX.wav
4794,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_MTI_HAP_XX.wav
4796,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_MTI_SAD_XX.wav
4799,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_MTI_ANG_XX.wav
4800,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_ITS_ANG_XX.wav
4801,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_IWL_SAD_XX.wav
4802,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TAI_DIS_XX.wav
4804,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TIE_HAP_XX.wav
4805,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_DFA_FEA_XX.wav
4806,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TIE_SAD_XX.wav
4808,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_DFA_DIS_XX.wav
4809,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TIE_ANG_XX.wav
4810,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TSI_ANG_XX.wav
4811,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_WSI_ANG_XX.wav
4812,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_DFA_HAP_XX.wav
4813,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TSI_DIS_XX.wav
4814,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TAI_SAD_XX.wav
4816,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_WSI_SAD_XX.wav
4818,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_WSI_HAP_XX.wav
4819,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TSI_SAD_XX.wav
4821,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_WSI_FEA_XX.wav
4822,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TIE_DIS_XX.wav
4823,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_WSI_DIS_XX.wav
4824,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_DFA_SAD_XX.wav
4825,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TSI_FEA_XX.wav
4826,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_DFA_ANG_XX.wav
4827,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TIE_FEA_XX.wav
4828,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1040_TSI_HAP_XX.wav
4829,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_ANG_MD.wav
4830,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_DIS_MD.wav
4831,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_ANG_HI.wav
4832,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_SAD_HI.wav
4833,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_SAD_LO.wav
4834,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_DIS_LO.wav
4835,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_HAP_HI.wav
4836,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_HAP_MD.wav
4837,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_ANG_LO.wav
4838,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_FEA_MD.wav
4839,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_FEA_HI.wav
4840,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_FEA_LO.wav
4842,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_HAP_LO.wav
4843,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITH_HAP_XX.wav
4845,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IOM_FEA_XX.wav
4846,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITS_SAD_XX.wav
4847,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IOM_SAD_XX.wav
4848,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITS_DIS_XX.wav
4850,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITS_HAP_XX.wav
4851,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IOM_ANG_XX.wav
4852,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IEO_SAD_MD.wav
4853,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITS_ANG_XX.wav
4854,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IOM_DIS_XX.wav
4855,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITS_FEA_XX.wav
4856,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IOM_HAP_XX.wav
4857,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITH_SAD_XX.wav
4858,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITH_ANG_XX.wav
4860,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITH_DIS_XX.wav
4861,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_ITH_FEA_XX.wav
4862,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_MTI_FEA_XX.wav
4863,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TAI_HAP_XX.wav
4864,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TIE_HAP_XX.wav
4865,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWL_FEA_XX.wav
4866,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_MTI_ANG_XX.wav
4868,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWW_SAD_XX.wav
4869,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_MTI_DIS_XX.wav
4871,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWL_HAP_XX.wav
4872,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TAI_ANG_XX.wav
4873,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TAI_DIS_XX.wav
4874,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_MTI_HAP_XX.wav
4875,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWW_HAP_XX.wav
4876,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWL_DIS_XX.wav
4878,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TIE_DIS_XX.wav
4879,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_MTI_SAD_XX.wav
4880,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TIE_ANG_XX.wav
4882,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWW_DIS_XX.wav
4883,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWW_FEA_XX.wav
4884,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TIE_FEA_XX.wav
4885,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWL_SAD_XX.wav
4886,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TAI_SAD_XX.wav
4887,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TAI_FEA_XX.wav
4888,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWW_ANG_XX.wav
4889,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_IWL_ANG_XX.wav
4890,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_WSI_DIS_XX.wav
4891,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TIE_SAD_XX.wav
4892,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_WSI_FEA_XX.wav
4894,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_FEA_LO.wav
4895,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_ANG_HI.wav
4896,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_DFA_ANG_XX.wav
4897,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_DFA_SAD_XX.wav
4898,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TSI_DIS_XX.wav
4900,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_WSI_ANG_XX.wav
4901,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_FEA_MD.wav
4902,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TSI_ANG_XX.wav
4904,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TSI_SAD_XX.wav
4905,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_DIS_HI.wav
4906,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_DFA_FEA_XX.wav
4907,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_DIS_LO.wav
4908,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TSI_FEA_XX.wav
4909,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_DFA_HAP_XX.wav
4910,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_TSI_HAP_XX.wav
4911,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_FEA_HI.wav
4912,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_DIS_MD.wav
4913,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_WSI_HAP_XX.wav
4914,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_DFA_DIS_XX.wav
4916,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_ANG_MD.wav
4917,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1041_WSI_SAD_XX.wav
4918,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_ANG_LO.wav
4919,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_HAP_HI.wav
4920,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_SAD_LO.wav
4922,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IOM_FEA_XX.wav
4923,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_SAD_MD.wav
4924,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IWL_ANG_XX.wav
4925,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IOM_SAD_XX.wav
4926,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IOM_DIS_XX.wav
4929,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITH_ANG_XX.wav
4930,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_HAP_LO.wav
4931,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITS_HAP_XX.wav
4932,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITS_FEA_XX.wav
4933,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_SAD_HI.wav
4935,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITS_SAD_XX.wav
4936,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IEO_HAP_MD.wav
4937,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITH_FEA_XX.wav
4938,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITH_HAP_XX.wav
4939,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITH_SAD_XX.wav
4940,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITH_DIS_XX.wav
4941,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IOM_ANG_XX.wav
4942,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IWL_DIS_XX.wav
4943,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITS_DIS_XX.wav
4944,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IOM_HAP_XX.wav
4945,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_ITS_ANG_XX.wav
4946,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IWW_SAD_XX.wav
4948,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_TSI_FEA_XX.wav
4949,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IWL_SAD_XX.wav
4950,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IWW_DIS_XX.wav
4951,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_IWL_HAP_XX.wav
4953,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1042_MTI_DIS_XX.wav
